unit,quantity,rate,gi_amount,from_party_id,to_party_id,consignment_id,party_payment,paid_amount,created_at
10KG,111,110,12210,368,240,253,3/5/2025,12210
10KG,99,110,10890,335,335,253,3/5/2025,10890
10KG,136,110,14960,55,55,253,3/5/2025,14960
10KG,137,110,15070,197,197,253,3/5/2025,15070
10KG,102,110,11220,30,30,253,,
10KG,26,110,2860,99,99,253,3/5/2025,2860
10KG,20,110,2200,213,213,253,3/5/2025,2200
10KG,222,110,24420,6,6,253,3/5/2025,24420
10KG,53,110,5830,70,70,253,3/5/2025,5830
10KG,51,110,5610,87,87,253,3/5/2025,5610
10KG,90,110,9900,263,28,253,3/5/2025,9900
10KG,53,220,5830,221,6,253,3/5/2025,5830
20KG,615,220,135300,4,32,254,,
20KG,229,220,50380,61,570,254,4/16/2025,50380
20KG,176,220,38720,61,538,254,4/16/2025,38720
20KG,131,220,28820,75,25,254,,
20KG,344,220,75680,36,36,255,,
20KG,189,220,41580,33,33,255,,
20KG,158,220,34760,262,262,255,,
20KG,226,220,49720,9,9,255,4/7/2025,49720
20KG,78,220,17160,102,102,255,3/1/2025,17160
20KG,40,220,8800,96,20,255,,
20KG,95,220,20900,148,20,255,,
20KG,45,220,9900,14,14,255,,
20KG,173,220,38060,159,32,256,,
20KG,205,220,45100,15,15,256,,
20KG,281,220,61820,15,15,256,,
20KG,257,220,56540,2,521,256,,
20KG,255,110,56100,141,141,256,,
10KG,38,110,4180,252,39,257,3/5/2025,4180
10KG,30,110,3300,303,303,257,3/5/2025,3300
10KG,34,110,3740,332,332,257,3/5/2025,3740
10KG,39,110,4290,76,1,257,3/5/2025,4290
10KG,394,110,43340,178,51,257,3/8/2025,43340
10KG,57,110,6270,368,240,257,3/5/2025,6270
10KG,158,110,17380,235,235,257,3/5/2025,17380
10KG,80,110,8800,82,82,257,3/5/2025,8800
10KG,1,110,110,242,6,257,3/5/2025,110
10KG,116,110,12760,130,526,257,3/5/2025,12760
10KG,27,110,2970,201,341,257,3/5/2025,2970
10KG,54,170,5940,383,383,257,,
15KG,116,110,19720,50,50,257,3/5/2025,19720
10KG,79,110,8690,103,11,257,,
10KG,157,110,17270,198,198,257,,
10KG,20,110,2200,200,200,257,3/6/2025,2200
10KG,8,110,880,63,63,257,3/7/2025,880
10KG,45,110,4950,151,151,257,3/5/2025,4950
10KG,51,110,5610,20,20,257,3/5/2025,5610
10KG,78,110,8580,242,6,257,3/5/2025,8580
10KG,78,110,8580,239,239,257,3/5/2025,8580
10KG,74,110,8140,384,225,257,3/5/2025,8140
10KG,201,110,22110,6,6,257,3/5/2025,22110
10KG,70,110,7700,193,174,257,3/18/2025,7700
10KG,36,110,3960,385,266,257,3/18/2025,3960
10KG,86,110,9460,386,20,257,3/5/2025,9460
10KG,44,110,4840,337,420,257,3/6/2025,4840
10KG,66,110,7260,387,28,257,3/5/2025,7260
10KG,67,110,7370,48,48,257,3/6/2025,7370
10KG,67,110,7370,27,27,257,3/5/2025,7370
10KG,113,110,12430,30,30,257,,
10KG,24,110,2640,388,388,257,3/5/2025,2640
10KG,19,110,2090,33,33,257,,
10KG,116,110,12760,43,43,258,2/28/2025,12760
10KG,60,110,6600,12,12,258,,
10KG,215,110,23650,123,21,258,2/28/2025,23650
10KG,125,110,13750,26,26,258,2/28/2025,13750
10KG,204,110,22440,11,11,258,,
10KG,61,110,6710,249,73,258,2/28/2025,6710
10KG,75,110,8250,89,89,258,3/3/2025,8250
10KG,120,110,13200,232,62,258,2/28/2025,13200
10KG,57,110,6270,69,39,258,,
10KG,30,110,3300,40,40,258,2/28/2025,3300
10KG,79,110,8690,250,250,258,2/28/2025,8690
10KG,172,110,18920,90,90,258,2/28/2025,18920
10KG,149,110,16390,83,83,258,2/28/2025,16390
10KG,77,110,8470,63,63,258,2/28/2025,8470
10KG,196,110,21560,220,7,258,3/10/2025,21560
10KG,226,110,24860,35,35,258,2/28/2025,24860
10KG,123,110,13530,42,42,258,3/5/2025,13530
10KG,64,110,7040,54,54,258,3/1/2025,7040
10KG,64,110,7040,187,83,258,2/28/2025,7040
10KG,63,110,6930,243,83,258,2/28/2025,6930
10KG,61,220,6710,343,343,258,2/28/2025,6710
20KG,678,220,149160,14,14,259,,
20KG,549,220,120780,29,29,259,,
20KG,684,220,150480,10,10,260,,
20KG,455,220,100100,29,29,260,,
20KG,40,220,8800,287,287,260,,
20KG,40,220,8800,2,2,260,,
20KG,166,220,36520,159,15,261,,
20KG,131,220,28820,159,15,261,,
20KG,260,220,57200,389,15,261,,
20KG,150,220,33000,38,38,261,,
20KG,90,220,19800,95,1,261,,
20KG,122,220,26840,16,16,261,2/19/2025,26840
20KG,66,220,14520,132,132,261,,
20KG,138,110,30360,49,49,261,,
10KG,230,110,25300,7,7,261,3/24/2025,25300
10KG,95,110,10450,390,124,261,2/25/2025,10450
10KG,96,220,10560,130,526,261,2/19/2025,10560
20KG,267,220,58740,5,5,262,1/20/2025,58740
20KG,163,220,35860,35,35,262,3/7/2025,35860
20KG,61,220,13420,5,5,262,1/20/2025,13420
20KG,105,220,23100,6,6,262,2/17/2025,23100
20KG,43,220,9460,143,510,262,,
20KG,40,220,8800,148,20,262,,
20KG,46,220,10120,2,2,262,,
20KG,45,220,9900,287,287,262,,
20KG,56,220,12320,102,102,262,,
20KG,126,220,27720,2,2,262,,
20KG,140,220,30800,262,262,262,,
20KG,47,220,10340,88,88,262,,
20KG,678,220,149160,12,12,263,,
20KG,160,220,35200,76,1,263,,
20KG,196,220,43120,95,1,263,,
20KG,76,220,16720,270,270,263,,
20KG,54,220,11880,49,49,263,,
20KG,122,220,26840,16,16,263,2/21/2025,26840
20KG,658,220,144760,36,36,264,,
20KG,532,110,117040,23,23,264,3/13/2025,117040
10KG,11,110,1210,23,23,264,3/13/2025,1210
10KG,127,110,13970,43,43,265,3/4/2025,13970
10KG,55,110,6050,379,54,265,3/4/2025,6050
10KG,55,110,6050,90,90,265,3/4/2025,6050
10KG,61,110,6710,140,39,265,3/5/2025,6710
10KG,42,110,4620,232,62,265,3/19/2025,4620
10KG,108,110,11880,67,67,265,3/6/2025,11880
10KG,136,110,14960,42,42,265,3/7/2025,14960
10KG,101,110,11110,83,83,265,3/4/2025,11110
10KG,15,110,1650,258,258,265,3/4/2025,1650
10KG,200,110,22000,11,11,265,,
10KG,70,110,7700,152,152,265,3/11/2025,7700
10KG,36,110,3960,297,463,265,3/8/2025,3960
10KG,254,110,27940,220,7,265,3/7/2025,27940
10KG,93,110,10230,285,285,265,3/4/2025,10230
10KG,93,110,10230,136,136,265,3/6/2025,10230
10KG,72,110,7920,12,12,265,,
10KG,70,110,7700,252,7,265,3/7/2025,7700
10KG,125,110,13750,63,63,265,3/4/2025,13750
10KG,50,110,5500,54,54,265,3/4/2025,5500
10KG,161,110,17710,123,21,265,3/4/2025,17710
10KG,117,110,12870,78,533,265,3/4/2025,12870
10KG,81,110,8910,262,277,265,5/21/2025,8910
10KG,50,110,5500,175,11,265,,
10KG,67,110,7370,370,370,265,3/8/2025,7370
10KG,185,110,20350,6,6,265,3/4/2025,20350
10KG,127,110,13970,236,236,265,,
10KG,64,110,7040,48,48,265,3/13/2025,7040
10KG,63,110,6930,27,27,265,3/5/2025,6930
10KG,2,110,220,38,38,265,,
10KG,132,220,14520,30,30,265,,
20KG,50,220,11000,47,47,265,3/4/2025,11000
20KG,631,220,138820,75,25,266,,
20KG,481,220,105820,4,32,266,,
20KG,768,220,168960,23,23,267,3/13/2025,168960
20KG,352,220,77440,49,49,267,,
20KG,193,220,42460,359,566,267,,
20KG,505,220,111100,12,12,268,,
20KG,231,220,50820,76,1,268,,
20KG,235,220,51700,9,9,268,4/7/2025,51700
20KG,193,220,42460,16,16,268,2/19/2025,42460
20KG,773,220,170060,10,10,269,,
20KG,144,220,31680,262,262,269,,
20KG,32,220,7040,2,2,269,,
20KG,32,220,7040,287,287,269,,
20KG,134,220,29480,132,132,269,,
20KG,104,220,22880,179,179,269,,
20KG,560,220,123200,14,14,270,,
20KG,246,220,54120,159,32,270,,
20KG,54,220,11880,391,15,270,,
20KG,227,220,49940,33,33,270,,
20KG,794,220,174680,29,29,271,,
20KG,119,110,26180,17,17,271,,
10KG,169,110,18590,6,6,271,2/21/2025,18590
10KG,92,110,10120,242,6,271,2/21/2025,10120
10KG,87,110,9570,239,239,271,2/18/2025,9570
10KG,40,110,4400,87,87,271,,
10KG,21,110,2310,70,70,271,3/5/2025,2310
10KG,211,110,23210,198,198,271,,
10KG,2,110,220,198,198,271,,
10KG,217,110,23870,178,51,272,3/3/2025,23870
10KG,211,110,23210,158,158,272,2/28/2025,23210
10KG,90,110,9900,1,1,272,2/28/2025,9900
10KG,101,110,11110,191,139,272,2/28/2025,11110
10KG,100,110,11000,55,55,272,2/28/2025,11000
10KG,98,110,10780,197,197,272,2/28/2025,10780
10KG,116,110,12760,69,39,272,,
10KG,75,110,8250,232,62,272,3/19/2025,8250
10KG,100,110,11000,40,40,272,3/8/2025,11000
10KG,49,110,5390,354,457,272,3/18/2025,5390
10KG,129,110,14190,249,73,272,3/3/2025,14190
10KG,101,110,11110,26,26,272,2/28/2025,11110
10KG,106,110,11660,123,21,272,3/12/2025,11660
10KG,27,110,2970,82,82,272,2/28/2025,2970
10KG,301,110,33110,63,63,272,2/28/2025,33110
10KG,99,110,10890,54,54,272,3/8/2025,10890
10KG,34,110,3740,343,343,272,3/11/2025,3740
10KG,2,110,220,9,9,272,5/7/2025,220
10KG,1,110,110,7,7,272,2/28/2025,110
10KG,103,110,11330,384,225,272,3/1/2025,11330
10KG,33,110,3630,30,30,272,,
10KG,106,110,11660,99,99,272,3/24/2025,11660
10KG,52,110,5720,194,194,272,3/5/2025,5720
10KG,57,110,6270,30,30,272,,
10KG,26,110,2860,83,83,272,2/28/2025,2860
10KG,35,110,3850,62,62,272,3/19/2025,3850
10KG,5,110,550,124,124,272,3/5/2025,550
10KG,26,110,2860,284,284,272,2/28/2025,2860
10KG,126,110,13860,11,11,272,,
10KG,28,110,3080,193,174,272,4/21/2025,3080
10KG,114,110,12540,78,533,272,2/28/2025,12540
10KG,45,110,4950,392,572,272,,
10KG,112,110,12320,20,20,272,3/8/2025,12320
10KG,56,110,6160,393,420,272,3/24/2025,6160
10KG,22,110,2420,33,33,272,,
10KG,2,220,220,275,275,272,2/28/2025,220
20KG,54,220,11880,47,47,272,2/28/2025,11880
20KG,535,220,117700,130,130,273,,
20KG,419,110,92180,22,22,273,,
10KG,148,110,16280,130,526,273,2/19/2025,16280
10KG,103,110,11330,197,197,273,3/10/2025,11330
10KG,103,110,11330,55,55,273,,
10KG,116,110,12760,252,39,273,3/13/2025,12760
10KG,34,220,3740,76,1,273,2/18/2025,3740
20KG,715,220,157300,10,10,274,,
20KG,193,220,42460,262,262,274,,
20KG,59,220,12980,9,9,274,3/19/2025,12980
20KG,169,220,37180,33,33,274,,
20KG,433,220,95260,15,15,275,,
20KG,401,220,88220,391,15,275,,
20KG,327,220,71940,29,29,275,,
20KG,187,220,41140,5,5,276,2/20/2025,41140
20KG,270,220,59400,5,6,276,2/21/2025,59400
20KG,186,220,40920,35,35,276,3/7/2025,40920
20KG,223,220,49060,36,36,276,,
20KG,125,220,27500,2,2,276,,
20KG,128,220,28160,16,16,276,2/25/2025,28160
20KG,292,220,64240,35,35,277,3/7/2025,64240
20KG,83,220,18260,5,5,277,2/20/2025,18260
20KG,293,220,64460,6,6,277,2/17/2025,64460
20KG,257,220,56540,37,37,277,,
20KG,49,220,10780,96,96,277,,
20KG,172,110,37840,56,56,277,2/20/2025,37840
10KG,250,110,27500,24,24,278,3/8/2025,27500
10KG,136,110,14960,394,120,278,3/8/2025,14960
10KG,89,110,9790,232,62,278,3/19/2025,9790
10KG,100,110,11000,69,39,278,,
10KG,40,110,4400,258,258,278,3/8/2025,4400
10KG,162,110,17820,26,26,278,3/8/2025,17820
10KG,52,110,5720,82,82,278,3/8/2025,5720
10KG,106,110,11660,83,83,278,3/8/2025,11660
10KG,123,110,13530,208,208,278,3/8/2025,13530
10KG,60,110,6600,350,561,278,3/8/2025,6600
10KG,1,110,110,35,35,278,3/8/2025,110
10KG,733,220,80630,178,51,278,3/8/2025,80630
20KG,225,110,49500,242,20,278,,
10KG,71,110,7810,11,11,279,,
10KG,52,110,5720,11,11,279,,
10KG,71,110,7810,238,473,279,3/1/2025,7810
10KG,70,110,7700,78,533,279,3/8/2025,7700
10KG,45,110,4950,10,11,279,,
10KG,70,110,7700,242,6,279,3/8/2025,7700
10KG,121,110,13310,6,6,279,3/8/2025,13310
10KG,193,110,21230,33,33,279,,
10KG,371,110,40810,56,56,279,3/8/2025,40810
10KG,103,110,11330,55,55,279,3/8/2025,11330
10KG,104,110,11440,197,197,279,3/12/2025,11440
10KG,333,110,36630,178,51,279,3/13/2025,36630
10KG,204,110,22440,248,262,279,2/24/2025,22440
10KG,119,110,13090,395,395,279,3/8/2025,13090
10KG,140,110,15400,281,281,279,4/16/2025,15400
10KG,78,110,8580,396,124,279,3/8/2025,8580
10KG,234,110,25740,236,236,279,3/18/2025,25740
10KG,5,220,550,377,377,279,3/8/2025,550
20KG,655,220,144100,29,29,280,,
20KG,185,220,40700,262,262,280,,
20KG,132,220,29040,33,33,280,,
20KG,178,220,39160,38,38,280,,
20KG,27,110,5940,143,510,280,,
10KG,155,110,17050,6,6,281,3/15/2025,17050
10KG,42,110,4620,385,266,281,3/15/2025,4620
10KG,26,110,2860,193,174,281,3/15/2025,2860
10KG,54,110,5940,337,420,281,3/15/2025,5940
10KG,108,110,11880,20,20,281,3/15/2025,11880
10KG,50,110,5500,87,87,281,3/15/2025,5500
10KG,81,110,8910,70,70,281,,
10KG,135,110,14850,78,533,281,3/15/2025,14850
10KG,48,110,5280,151,151,281,3/15/2025,5280
10KG,131,110,14410,198,198,281,,
10KG,2,110,220,198,198,281,,
10KG,75,110,8250,285,285,281,3/24/2025,8250
10KG,75,110,8250,136,136,281,3/15/2025,8250
10KG,18,110,1980,5,5,281,3/15/2025,1980
10KG,127,110,13970,249,73,281,3/15/2025,13970
10KG,2,110,220,37,37,281,3/15/2025,220
10KG,82,110,9020,232,62,281,3/19/2025,9020
10KG,107,110,11770,30,30,281,,
10KG,30,110,3300,343,343,281,3/15/2025,3300
10KG,110,110,12100,99,99,281,3/15/2025,12100
10KG,30,110,3300,388,388,281,3/15/2025,3300
10KG,52,110,5720,43,43,281,3/15/2025,5720
10KG,85,110,9350,230,7,281,3/15/2025,9350
10KG,189,110,20790,220,7,281,3/15/2025,20790
10KG,273,110,30030,123,21,281,3/15/2025,30030
10KG,4,110,440,9,9,281,3/19/2025,440
10KG,121,220,13310,263,28,281,3/15/2025,13310
20KG,58,220,12760,47,47,281,3/15/2025,12760
20KG,126,110,27720,5,5,281,3/15/2025,27720
10KG,62,110,6820,12,12,282,,
10KG,43,110,4730,397,397,282,3/10/2025,4730
10KG,121,110,13310,140,39,282,3/10/2025,13310
10KG,73,110,8030,90,90,282,3/10/2025,8030
10KG,80,110,8800,398,398,282,3/10/2025,8800
10KG,20,110,2200,240,240,282,3/10/2025,2200
10KG,70,110,7700,30,30,282,,
10KG,41,110,4510,99,99,282,3/10/2025,4510
10KG,72,110,7920,78,533,282,3/10/2025,7920
10KG,43,110,4730,193,174,282,3/10/2025,4730
10KG,185,110,20350,198,198,282,,
10KG,50,110,5500,74,277,282,,
10KG,45,110,4950,74,200,282,3/10/2025,4950
10KG,88,110,9680,249,73,282,4/4/2025,9680
10KG,1,110,110,200,200,282,3/10/2025,110
10KG,3,110,330,68,68,282,3/10/2025,330
10KG,42,110,4620,250,250,282,3/10/2025,4620
10KG,12,110,1320,29,29,282,,
10KG,29,110,3190,343,343,282,3/10/2025,3190
10KG,20,110,2200,55,55,282,3/10/2025,2200
10KG,19,110,2090,197,197,282,3/10/2025,2090
10KG,34,110,3740,82,82,282,3/10/2025,3740
10KG,34,110,3740,235,235,282,3/10/2025,3740
10KG,325,110,35750,178,51,282,3/13/2025,35750
10KG,256,110,28160,178,51,282,3/13/2025,28160
10KG,121,110,13310,191,139,282,3/10/2025,13310
10KG,136,110,14960,158,158,282,3/10/2025,14960
10KG,216,110,23760,236,236,282,,
10KG,64,110,7040,332,332,282,3/10/2025,7040
10KG,120,110,13200,166,529,282,,
10KG,83,110,9130,76,1,282,3/10/2025,9130
10KG,26,110,2860,95,1,282,3/10/2025,2860
10KG,16,110,1760,281,281,282,4/16/2025,1760
10KG,94,220,10340,396,124,282,3/10/2025,10340
20KG,416,220,91520,17,17,283,,
20KG,42,220,9240,271,1,283,,
20KG,178,220,39160,37,37,283,,
20KG,43,220,9460,102,102,283,3/8/2025,9460
20KG,182,220,40040,2,2,283,,
20KG,145,220,31900,140,20,283,,
20KG,106,220,23320,7,7,283,3/24/2025,23320
20KG,136,220,29920,132,132,284,,
20KG,21,220,4620,132,132,284,,
20KG,118,220,25960,255,255,284,,
20KG,60,220,13200,129,129,284,,
20KG,630,220,138600,14,14,284,,
20KG,311,220,68420,15,15,284,,
20KG,514,220,113080,12,12,285,,
20KG,115,220,25300,95,1,285,,
20KG,382,220,84040,76,1,285,,
20KG,183,220,40260,158,20,285,,
20KG,4,220,134420,6,6,286,3/5/2025,134420
20KG,264,220,58080,5,5,286,2/20/2025,58080
20KG,334,220,73480,35,35,286,3/7/2025,73480
20KG,51,220,11220,43,43,286,2/26/2025,11220
20KG,802,220,176440,29,29,287,,
20KG,163,220,35860,179,179,287,,
20KG,161,220,35420,33,33,287,,
20KG,156,220,34320,270,270,287,,
20KG,637,220,140140,36,36,288,,
20KG,204,220,44880,9,9,288,4/7/2025,44880
20KG,282,220,62040,323,323,288,,
20KG,593,220,130460,23,23,289,3/27/2025,130460
20KG,420,220,92400,16,53,289,2/24/2025,92400
20KG,151,220,33220,359,566,289,,
20KG,65,220,14300,399,523,289,,
20KG,623,220,137060,75,25,290,,
20KG,191,220,42020,4,32,290,,
20KG,50,220,11000,270,270,290,,
20KG,92,220,20240,400,523,290,,
20KG,200,220,44000,23,23,290,,
20KG,583,220,128260,29,29,291,,
20KG,344,220,75680,10,10,291,,
20KG,70,220,15400,262,262,291,,
20KG,63,220,13860,255,255,291,,
20KG,30,220,6600,143,510,291,,
20KG,29,220,6380,129,129,291,,
20KG,387,220,85140,6,6,292,3/5/2025,85140
20KG,224,220,49280,35,35,292,3/11/2025,49280
20KG,150,220,33000,5,5,292,3/3/2025,33000
20KG,91,220,20020,43,43,292,2/26/2025,20020
20KG,84,220,18480,6,6,292,3/5/2025,18480
20KG,40,220,8800,102,102,292,3/8/2025,8800
20KG,51,220,11220,96,96,292,,
20KG,40,220,8800,25,400,292,,
20KG,104,220,22880,140,20,292,,
20KG,426,220,93720,15,15,293,,
20KG,216,220,47520,17,17,293,,
20KG,429,220,94380,36,36,293,,
20KG,142,110,31240,33,33,293,,
10KG,50,110,5500,54,54,294,3/10/2025,5500
10KG,99,110,10890,379,54,294,3/10/2025,10890
10KG,25,110,2750,63,63,294,3/8/2025,2750
10KG,99,110,10890,126,21,294,3/8/2025,10890
10KG,98,110,10780,364,39,294,3/18/2025,10780
10KG,72,110,7920,90,90,294,3/8/2025,7920
10KG,33,110,3630,13,13,294,4/4/2025,3630
10KG,129,110,14190,40,40,294,3/28/2025,14190
10KG,65,110,7150,354,457,294,3/24/2025,7150
10KG,150,110,16500,43,43,294,3/8/2025,16500
10KG,194,110,21340,67,67,294,3/10/2025,21340
10KG,56,110,6160,285,285,294,3/8/2025,6160
10KG,57,110,6270,136,136,294,3/13/2025,6270
10KG,94,110,10340,249,73,294,3/8/2025,10340
10KG,30,110,3300,250,250,294,3/8/2025,3300
10KG,131,110,14410,401,213,294,4/29/2025,14410
10KG,161,110,17710,155,412,294,5/1/2025,17710
10KG,52,110,5720,11,11,294,,
10KG,51,110,5610,402,473,294,3/8/2025,5610
10KG,153,110,16830,5,5,294,3/8/2025,16830
10KG,102,110,11220,33,33,294,,
10KG,65,110,7150,242,6,294,3/12/2025,7150
10KG,65,220,7150,239,239,294,3/8/2025,7150
20KG,124,220,27280,5,5,294,3/8/2025,27280
20KG,62,110,13640,47,47,294,3/8/2025,13640
10KG,87,110,9570,178,51,295,3/5/2025,9570
10KG,125,110,13750,281,281,295,4/16/2025,13750
10KG,187,110,20570,237,237,295,3/5/2025,20570
10KG,136,110,14960,26,26,295,3/5/2025,14960
10KG,84,110,9240,11,11,295,,
10KG,92,110,10120,39,39,295,3/18/2025,10120
10KG,103,110,11330,235,235,295,3/5/2025,11330
10KG,52,110,5720,82,82,295,3/5/2025,5720
10KG,27,110,2970,1,1,295,3/5/2025,2970
10KG,103,110,11330,236,236,295,3/8/2025,11330
10KG,96,110,10560,11,11,295,,
10KG,92,110,10120,403,39,295,3/18/2025,10120
10KG,164,110,18040,130,526,295,3/5/2025,18040
10KG,304,110,33440,55,55,295,3/5/2025,33440
10KG,186,110,20460,56,56,295,3/5/2025,20460
10KG,51,110,5610,191,139,295,3/5/2025,5610
10KG,168,110,18480,404,262,295,2/27/2025,18480
10KG,150,110,16500,404,395,295,,
10KG,152,220,16720,404,340,295,,
20KG,522,220,114840,12,12,296,,
20KG,117,220,25740,112,20,296,,
20KG,121,220,26620,95,1,296,,
20KG,133,220,29260,76,1,296,,
20KG,151,220,33220,16,53,296,2/24/2025,33220
20KG,260,220,57200,76,1,296,,
20KG,428,220,94160,75,573,297,,
20KG,484,220,106480,23,23,297,3/27/2025,106480
20KG,132,220,29040,16,53,297,2/24/2025,29040
20KG,63,110,13860,270,270,297,,
10KG,68,220,7480,23,23,297,2/17/2025,7480
20KG,470,220,103400,37,37,298,,
20KG,171,220,37620,2,521,298,,
20KG,146,220,32120,132,132,298,,
20KG,50,220,11000,132,132,298,,
20KG,177,220,38940,29,29,298,,
20KG,38,220,8360,143,510,298,,
20KG,92,220,20240,179,179,298,,
20KG,51,220,11220,405,574,298,,
20KG,203,220,44660,49,49,299,,
20KG,126,220,27720,281,61,299,4/16/2025,27720
20KG,175,220,38500,61,61,299,4/16/2025,38500
20KG,263,220,57860,22,22,299,,
20KG,113,220,24860,9,9,299,4/7/2025,24860
20KG,117,220,25740,56,64,299,3/8/2025,25740
20KG,101,110,22220,76,1,299,,
10KG,172,110,18920,6,6,300,3/8/2025,18920
10KG,152,110,16720,43,43,300,3/8/2025,16720
10KG,55,110,6050,184,43,300,3/8/2025,6050
10KG,57,110,6270,89,89,300,3/8/2025,6270
10KG,80,110,8800,140,39,300,3/13/2025,8800
10KG,35,110,3850,106,106,300,5/2/2025,3850
10KG,34,110,3740,217,217,300,5/2/2025,3740
10KG,25,110,2750,167,63,300,3/8/2025,2750
10KG,50,110,5500,328,63,300,3/8/2025,5500
10KG,72,110,7920,90,90,300,3/8/2025,7920
10KG,39,110,4290,258,258,300,3/8/2025,4290
10KG,73,110,8030,397,397,300,3/8/2025,8030
10KG,60,110,6600,80,156,300,3/8/2025,6600
10KG,59,110,6490,406,189,300,2/27/2025,6490
10KG,61,110,6710,364,39,300,3/13/2025,6710
10KG,120,110,13200,230,7,300,3/13/2025,13200
10KG,52,110,5720,202,202,300,3/8/2025,5720
10KG,117,110,12870,35,35,300,3/8/2025,12870
10KG,51,110,5610,189,189,300,3/8/2025,5610
10KG,135,110,14850,83,83,300,3/8/2025,14850
10KG,61,110,6710,80,156,300,3/8/2025,6710
10KG,63,110,6930,243,83,300,3/8/2025,6930
10KG,65,110,7150,232,62,300,3/19/2025,7150
10KG,24,110,2640,24,24,300,3/8/2025,2640
10KG,2,110,220,208,208,300,3/8/2025,220
10KG,116,110,12760,42,42,300,3/11/2025,12760
10KG,38,110,4180,217,217,300,5/2/2025,4180
10KG,83,110,9130,106,106,300,5/2/2025,9130
10KG,355,110,39050,123,21,300,3/8/2025,39050
10KG,61,110,6710,12,12,300,,
10KG,100,110,11000,11,11,300,,
10KG,87,110,9570,152,152,300,3/6/2025,9570
10KG,163,110,17930,220,7,300,3/13/2025,17930
10KG,1,110,110,7,7,300,3/13/2025,110
10KG,290,110,31900,6,6,301,3/11/2025,31900
10KG,212,110,23320,42,42,301,3/13/2025,23320
10KG,35,110,3850,258,258,301,3/11/2025,3850
10KG,57,110,6270,67,67,301,3/11/2025,6270
10KG,61,110,6710,12,12,301,,
10KG,97,110,10670,140,39,301,,
10KG,25,110,2750,371,575,301,3/5/2025,2750
10KG,50,110,5500,232,62,301,3/11/2025,5500
10KG,50,110,5500,69,39,301,,
10KG,66,110,7260,106,106,301,5/2/2025,7260
10KG,67,110,7370,217,217,301,5/2/2025,7370
10KG,70,110,7700,397,397,301,3/11/2025,7700
10KG,90,110,9900,90,90,301,3/11/2025,9900
10KG,91,110,10010,123,21,301,3/11/2025,10010
10KG,90,110,9900,364,39,301,,
10KG,94,110,10340,220,7,301,3/11/2025,10340
10KG,13,110,1430,9,9,301,3/19/2025,1430
10KG,31,110,3410,43,43,301,3/11/2025,3410
10KG,178,110,19580,123,21,301,3/11/2025,19580
10KG,177,110,19470,26,26,301,3/11/2025,19470
10KG,59,110,6490,63,63,301,3/11/2025,6490
10KG,59,110,6490,54,54,301,3/11/2025,6490
10KG,59,110,6490,54,54,301,3/11/2025,6490
10KG,189,110,20790,11,11,301,,
10KG,131,110,14410,83,83,301,3/11/2025,14410
10KG,61,110,6710,187,83,301,3/11/2025,6710
10KG,1,220,110,123,21,301,3/11/2025,110
20KG,45,220,9900,47,47,301,3/11/2025,9900
20KG,526,220,115720,15,15,302,,
20KG,304,220,66880,61,61,302,4/16/2025,66880
20KG,408,220,89760,14,14,302,,
20KG,223,220,49060,29,29,303,,
20KG,89,220,19580,38,38,303,,
20KG,168,220,36960,15,15,303,,
20KG,35,220,7700,10,10,303,,
20KG,70,220,15400,255,255,303,,
20KG,54,220,11880,179,179,303,,
20KG,33,220,7260,407,20,303,,
20KG,229,220,50380,9,64,303,4/7/2025,50380
20KG,37,220,8140,255,255,303,,
20KG,60,220,13200,96,20,303,,
20KG,119,220,26180,262,262,303,,
20KG,64,220,14080,132,132,303,,
20KG,514,220,113080,12,12,304,,
20KG,284,220,62480,6,6,304,2/24/2025,62480
20KG,68,220,14960,35,35,304,3/7/2025,14960
20KG,229,220,50380,2,2,304,,
20KG,50,220,11000,37,37,304,,
20KG,49,110,10780,88,88,304,,
10KG,27,110,2970,87,87,305,3/19/2025,2970
10KG,33,110,3630,70,70,305,3/19/2025,3630
10KG,102,110,11220,34,34,305,,
10KG,66,110,7260,78,533,305,3/19/2025,7260
10KG,126,110,13860,30,30,305,,
10KG,60,110,6600,99,99,305,3/21/2025,6600
10KG,31,110,3410,224,224,305,3/19/2025,3410
10KG,31,110,3410,284,284,305,3/19/2025,3410
10KG,44,110,4840,337,420,305,3/19/2025,4840
10KG,88,110,9680,20,20,305,3/19/2025,9680
10KG,13,110,1430,33,33,305,,
10KG,42,110,4620,151,151,305,3/19/2025,4620
10KG,30,110,3300,63,63,305,3/19/2025,3300
10KG,133,110,14630,6,6,305,3/19/2025,14630
10KG,103,110,11330,263,28,305,3/19/2025,11330
10KG,46,110,5060,235,235,305,3/19/2025,5060
10KG,45,110,4950,82,82,305,3/19/2025,4950
10KG,101,110,11110,55,55,305,3/19/2025,11110
10KG,99,110,10890,197,197,305,3/19/2025,10890
10KG,31,110,3410,332,332,305,3/19/2025,3410
10KG,67,110,7370,1,1,305,3/19/2025,7370
10KG,32,110,3520,303,303,305,3/19/2025,3520
10KG,125,110,13750,403,39,305,3/19/2025,13750
10KG,153,110,16830,7,7,305,3/19/2025,16830
10KG,153,110,16830,281,281,305,4/16/2025,16830
10KG,29,110,3190,1,1,305,3/19/2025,3190
10KG,133,110,14630,395,395,305,3/19/2025,14630
10KG,186,110,20460,408,59,305,2/27/2025,20460
